fecha,categoria,total
2025-03-29,3,1050
2025-03-29,3,970
2025-03-29,3,170
2025-03-29,3,170
2025-03-29,5,570
2025-03-29,5,195
2025-03-29,3,1245
2025-03-29,5,50
2025-03-29,4,95
2025-03-29,5,193
2025-03-29,5,193
2025-03-29,5,193
2025-03-29,5,68
2025-03-29,5,53
2025-03-29,6,90
2025-03-29,1,430
2025-03-29,9,140
2025-03-29,2,117
2025-03-29,10,98
2025-03-29,10,98
2025-03-29,10,156
2025-03-29,10,78
2025-03-29,10,39
2025-03-29,10,80
2025-03-29,10,120
2025-03-29,10,40
2025-03-29,10,80
2025-03-29,10,85
2025-03-29,10,170
2025-03-29,10,105
2025-03-29,10,128
2025-03-29,10,128
2025-03-29,10,128
2025-03-29,1,390
2025-03-29,5,100
2025-03-29,3,95
2025-03-29,10,49
2025-03-29,9,135
2025-03-29,3,200
2025-03-29,3,98
2025-03-29,5,134
2025-03-29,6,90
2025-03-29,3,105
2025-03-29,4,75
2025-03-29,10,40
2025-03-29,10,40
2025-03-29,11,30.03
2025-03-29,10,80
2025-03-29,10,40
2025-03-29,10,49
2025-03-29,10,40
2025-03-29,10,40
2025-03-29,5,193
2025-03-29,5,193
2025-03-29,3,134
2025-03-29,3,100
2025-03-29,3,98
2025-03-29,4,188
2025-03-29,4,135
2025-03-29,5,112
2025-03-29,3,105
2025-03-29,3,105
2025-03-29,4,75
2025-03-29,4,72
2025-03-29,3,74
2025-03-29,5,195
2025-03-29,2,40
2025-03-29,2,60
2025-03-29,10,111
2025-03-29,2,90
2025-03-29,10,57
2025-03-29,1,123
2025-03-29,12,900
2025-03-29,12,370
2025-03-29,12,430
2025-03-29,12,340
2025-03-29,4,376
2025-03-29,4,270
2025-03-29,3,200
2025-03-29,4,150
2025-03-29,4,150
2025-03-29,3,170
2025-03-29,3,196
2025-03-29,10,78
2025-03-29,10,98
2025-03-29,10,98
2025-03-29,10,78
2025-03-29,10,80
2025-03-29,10,100
2025-03-29,10,40
2025-03-29,10,78
2025-03-29,10,39
2025-03-29,10,78
2025-03-29,10,98
2025-03-29,10,37
2025-03-29,2,10
2025-03-29,2,20
2025-03-29,11,40
2025-03-29,2,10
2025-03-29,2,11
2025-03-29,10,98
2025-03-29,10,78
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,3,190
2025-03-29,4,42
2025-03-29,11,40.04
2025-03-29,3,120
2025-03-29,2,50
2025-03-29,8,290
2025-03-29,8,73
2025-03-29,7,125
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,9,132
2025-03-29,9,18
2025-03-29,1,145
2025-03-29,3,85
2025-03-29,3,100
2025-03-29,1,246
2025-03-29,4,95
2025-03-29,4,115
2025-03-29,3,170
2025-03-29,5,195
2025-03-29,5,162
2025-03-29,1,33
2025-03-29,1,60
2025-03-29,4,10
2025-03-29,1,45
2025-03-29,9,33
2025-03-29,9,18
2025-03-29,1,1036
2025-03-29,1,369
2025-03-29,1,80
2025-03-29,1,738
2025-03-29,9,66
2025-03-29,1,70
2025-03-29,9,66
2025-03-29,9,66
2025-03-29,1,45
2025-03-29,1,123
2025-03-29,9,66
2025-03-29,9,27
2025-03-29,9,40
2025-03-29,1,123
2025-03-29,1,430
2025-03-29,1,72
2025-03-29,1,123
2025-03-29,9,270
2025-03-29,9,65
2025-03-29,9,18
2025-03-29,3,95
2025-03-29,3,84
2025-03-29,3,85
2025-03-29,3,98
2025-03-29,3,37.25
2025-03-29,3,85
2025-03-29,3,84
2025-03-29,3,37.25
2025-03-29,9,33
2025-03-29,10,170
2025-03-29,4,75
2025-03-29,4,75
2025-03-29,4,75
2025-03-29,3,170
2025-03-29,3,190
2025-03-29,3,37
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,1,369
2025-03-29,1,125
2025-03-29,1,250
2025-03-29,1,123
2025-03-29,1,240
2025-03-29,1,39
2025-03-29,6,110
2025-03-29,10,40
2025-03-29,10,20
2025-03-29,10,49
2025-03-29,10,80
2025-03-29,10,39
2025-03-29,10,39
2025-03-29,10,64
2025-03-29,10,64
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,1,163.15
2025-03-29,3,105
2025-03-29,3,134
2025-03-29,3,255
2025-03-29,3,190
2025-03-29,1,246
2025-03-29,4,75
2025-03-29,4,75
2025-03-29,4,75
2025-03-29,3,300
2025-03-29,1,30
2025-03-29,1,46
2025-03-29,1,44
2025-03-29,1,45
2025-03-29,4,115
2025-03-29,4,50
2025-03-29,2,30
2025-03-29,11,80
2025-03-29,2,20
2025-03-29,11,28
2025-03-29,11,28
2025-03-29,9,50
2025-03-29,1,50
2025-03-29,8,112
2025-03-29,1,80
2025-03-29,1,123
2025-03-29,2,20
2025-03-29,2,11
2025-03-29,2,11
2025-03-29,2,20
2025-03-29,3,40
2025-03-29,1,60
2025-03-29,1,165
2025-03-29,7,125
2025-03-29,8,90
2025-03-29,5,162
2025-03-29,4,75
2025-03-29,5,272
2025-03-29,5,109
2025-03-29,3,95
2025-03-29,5,110
2025-03-29,5,109
2025-03-29,9,66
2025-03-29,5,56
2025-03-29,1,118
2025-03-29,4,42
2025-03-29,4,72
2025-03-29,1,80
2025-03-29,9,33
2025-03-29,5,193
2025-03-29,5,195
2025-03-29,3,60
2025-03-29,5,110
2025-03-29,2,10
2025-03-29,1,90
2025-03-29,1,86
2025-03-30,12,7400
2025-03-30,2,82.5
2025-03-30,4,170
2025-03-30,3,60
2025-03-30,3,60
2025-03-30,3,34
2025-03-30,3,34
2025-03-30,7,137.5
2025-03-30,6,170
2025-03-30,6,90
2025-03-30,10,150
2025-03-30,1,123
2025-03-30,3,420
2025-03-30,3,380
2025-03-30,3,252
2025-03-30,3,170
2025-03-30,3,624
2025-03-30,3,495
2025-03-30,4,376
2025-03-30,5,780
2025-03-30,5,33
2025-03-30,3,196
2025-03-30,3,255
2025-03-30,3,196
2025-03-30,4,270
2025-03-30,4,150
2025-03-30,4,150
2025-03-30,4,75
2025-03-30,5,100
2025-03-30,4,300
2025-03-30,5,136
2025-03-30,3,67
2025-03-30,6,255
2025-03-30,6,90
2025-03-30,5,285
2025-03-30,5,110
2025-03-30,3,60
2025-03-30,3,60
2025-03-30,1,144
2025-03-30,1,110
2025-03-30,1,129
2025-03-30,1,51
2025-03-30,5,540
2025-03-30,1,118
2025-03-30,5,193
2025-03-30,5,193
2025-03-30,8,100
2025-03-30,3,74.5
2025-03-30,8,115
2025-03-30,1,95
2025-03-30,10,80
2025-03-30,10,78
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,10,40
2025-03-30,10,160
2025-03-30,10,40
2025-03-30,10,39
2025-03-30,11,203.5
2025-03-30,5,218
2025-03-30,4,75
2025-03-30,5,109
2025-03-30,3,98
2025-03-30,3,340
2025-03-30,3,84
2025-03-30,3,85
2025-03-30,4,72
2025-03-30,3,105
2025-03-30,3,100
2025-03-30,1,90
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,10,39
2025-03-30,10,49
2025-03-30,2,40
2025-03-30,1,165
2025-03-30,2,11
2025-03-30,3,85
2025-03-30,10,312
2025-03-30,10,39
2025-03-30,5,324
2025-03-30,4,376
2025-03-30,1,40
2025-03-30,8,118
2025-03-30,1,144
2025-03-30,8,130
2025-03-30,8,73
2025-03-30,3,85
2025-03-30,1,123
2025-03-30,1,80
2025-03-30,5,109
2025-03-30,3,98
2025-03-30,3,85
2025-03-30,1,86
2025-03-30,1,90
2025-03-30,5,68
2025-03-30,1,80
2025-03-30,1,80
2025-03-30,3,85
2025-03-30,3,85
2025-03-30,3,100
2025-03-30,1,123
2025-03-30,6,110
2025-03-30,1,171.6
2025-03-30,8,145
2025-03-30,5,50
2025-03-30,5,56
2025-03-30,3,67
2025-03-30,3,37.25
2025-03-30,3,95
2025-03-30,5,195
2025-03-30,1,123
2025-03-30,1,123
2025-03-30,1,35
2025-03-30,3,100
2025-03-30,5,648
2025-03-30,5,136
2025-03-30,3,300
2025-03-30,3,170
2025-03-30,3,196
2025-03-30,3,255
2025-03-30,3,252
2025-03-30,3,255
2025-03-30,3,95
2025-03-30,3,105
2025-03-30,1,216
2025-03-30,1,250
2025-03-30,5,193
2025-03-30,10,98
2025-03-30,2,90
2025-03-30,2,20
2025-03-30,2,20
2025-03-30,2,20
2025-03-30,4,118
2025-03-30,4,140
2025-03-30,1,123
2025-03-30,9,20
2025-03-30,3,84
2025-03-30,3,85
2025-03-30,1,45
2025-03-30,1,34
2025-03-30,1,123
2025-03-30,1,34
2025-03-30,5,136
2025-03-30,9,33
2025-03-30,12,3040
2025-03-30,12,4500
2025-03-30,1,123
2025-03-30,1,180
2025-03-30,3,105
2025-03-30,1,72
2025-03-30,3,85
2025-03-30,3,95
2025-03-30,4,230
2025-03-30,5,218
2025-03-30,4,188
2025-03-30,5,162
2025-03-30,4,72
2025-03-30,1,80
2025-03-30,5,193
2025-03-30,3,98
2025-03-30,3,255
2025-03-30,3,285
2025-03-30,3,85
2025-03-30,3,170
2025-03-30,3,200
2025-03-30,3,210
2025-03-30,5,195
2025-03-30,5,440
2025-03-30,5,112
2025-03-30,5,100
2025-03-30,5,68
2025-03-30,3,34
2025-03-30,3,34
2025-03-30,4,72
2025-03-30,4,135
2025-03-30,1,35
2025-03-30,1,37
2025-03-30,1,180
2025-03-30,1,44
2025-03-30,1,86
2025-03-30,10,160
2025-03-30,10,78
2025-03-30,10,40
2025-03-30,10,64
2025-03-30,10,64
2025-03-30,10,64
2025-03-30,10,64
2025-03-30,9,50
2025-03-30,1,126.5
2025-03-30,2,30
2025-03-30,1,123
2025-03-30,1,80
2025-03-30,10,80
2025-03-30,10,80
2025-03-30,2,20
2025-03-30,1,72
2025-03-30,1,123
2025-03-30,10,49
2025-03-30,10,64
2025-03-30,1,290
2025-03-30,12,270
2025-03-30,12,405
2025-03-30,9,27
2025-03-30,9,40
2025-03-30,4,160
2025-03-30,3,95
2025-03-30,3,100
2025-03-30,3,105
2025-03-30,3,98
2025-03-30,3,98
2025-03-30,3,85
2025-03-30,5,136
2025-03-30,5,109
2025-03-30,5,324
2025-03-30,9,40
2025-03-30,3,105
2025-03-30,9,38
2025-03-30,1,144
2025-03-30,1,45
2025-03-30,11,84
2025-03-30,10,74
2025-03-30,11,60
2025-03-30,11,30.03
2025-03-30,2,25
2025-03-30,11,45
2025-03-30,10,98
2025-03-30,10,40
2025-03-30,10,40
2025-03-30,3,100
2025-03-30,3,85
2025-03-30,1,150
2025-03-30,1,300
2025-03-30,1,72
2025-03-30,3,285
2025-03-30,3,201
2025-03-30,4,188
2025-03-30,4,188
2025-03-30,4,144
2025-03-30,3,98
2025-03-30,3,98
2025-03-30,1,110
2025-03-30,1,120
2025-03-30,1,30
2025-03-30,11,56
2025-03-30,11,20
2025-03-30,1,20
2025-03-30,12,170
2025-03-30,5,109
2025-03-30,9,66
2025-03-30,3,105
2025-03-30,3,95
2025-03-30,2,20
2025-03-30,1,150
2025-03-30,5,218
2025-03-30,1,80
2025-03-30,1,265
2025-03-30,3,84
2025-03-30,10,57
2025-03-30,10,78
2025-03-30,10,40
2025-03-30,11,28
2025-03-30,11,28
2025-03-30,11,28
2025-03-30,11,28
2025-03-30,9,9
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,9,240
2025-03-30,1,95
2025-03-30,3,170
2025-03-30,3,84
2025-03-30,3,85
2025-03-30,5,285
2025-03-30,4,75
2025-03-30,4,75
2025-03-30,4,75
2025-03-30,5,136
2025-03-30,5,109
2025-03-30,5,193
2025-03-30,3,98
2025-03-30,3,85
2025-03-30,1,144
2025-03-30,2,113
2025-03-30,2,85
2025-03-30,10,80
2025-03-30,10,49
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,49
2025-03-30,10,39
2025-03-30,10,39
2025-03-30,10,40
2025-03-30,10,49
2025-03-30,10,64
2025-03-30,10,64
2025-03-30,10,64
2025-03-30,10,170
2025-03-30,1,123
2025-03-30,1,123
2025-03-30,3,105
2025-03-30,10,80
2025-03-30,3,84
2025-03-30,1,95
2025-03-30,1,123
2025-03-30,8,260
2025-03-30,9,240
2025-03-30,3,170
2025-03-30,3,98
2025-03-30,3,105
2025-03-30,8,73
2025-03-30,1,72
2025-03-30,9,18
2025-03-30,1,45
2025-03-30,1,43
2025-03-30,7,8
2025-03-30,5,110
2025-03-30,3,84
2025-03-30,3,85
2025-03-30,3,85
2025-03-30,5,109
2025-03-30,5,136
2025-03-30,5,218
2025-03-30,3,105
2025-03-30,3,100
2025-03-30,3,85
2025-03-30,3,98
2025-03-30,3,105
2025-03-30,9,18
2025-03-30,1,127.6
2025-03-30,1,72
2025-03-30,6,117.5
2025-03-30,10,40
2025-03-30,4,150
2025-03-30,2,30
2025-03-30,11,75
2025-03-30,9,105
2025-03-30,9,18
2025-03-30,9,40
2025-03-31,12,1080
2025-03-31,12,380
2025-03-31,12,340
2025-03-31,12,340
2025-03-31,12,600
2025-03-31,5,109
2025-03-31,3,100
2025-03-31,1,72
2025-03-31,1,7200
2025-03-31,12,1320
2025-03-31,12,215
2025-03-31,12,495
2025-03-31,12,690
2025-03-31,11,28
2025-03-31,11,35
2025-03-31,11,29.9
2025-03-31,3,98
2025-03-31,3,100
2025-03-31,3,105
2025-03-31,3,255
2025-03-31,3,300
2025-03-31,12,900
2025-03-31,12,1620
2025-03-31,2,90
2025-03-31,2,16.5
2025-03-31,1,150
2025-03-31,1,80
2025-03-31,3,425
2025-03-31,3,84
2025-03-31,1,80
2025-03-31,1,72
2025-03-31,1,123
2025-03-31,1,45
2025-03-31,1,43
2025-03-31,8,90
2025-03-31,8,118
2025-03-31,8,73
2025-03-31,9,130
2025-03-31,11,20.02
2025-03-31,1,40
2025-03-31,10,80
2025-03-31,10,39
2025-03-31,10,64
2025-03-31,10,40
2025-03-31,10,39
2025-03-31,10,20
2025-03-31,10,40
2025-03-31,8,130
2025-03-31,4,188
2025-03-31,8,145
2025-03-31,1,2304
2025-03-31,1,10
2025-03-31,1,10
2025-03-31,1,80
2025-03-31,1,150
2025-03-31,1,400
2025-03-31,3,255
2025-03-31,5,109
2025-03-31,3,85
2025-03-31,3,100
2025-03-31,1,123
2025-03-31,10,40
2025-03-31,1,72
2025-03-31,1,360
2025-03-31,1,240
2025-03-31,1,160
2025-03-31,3,134
2025-03-31,11,75
2025-03-31,9,80
2025-03-31,9,82
2025-03-31,7,32
2025-03-31,3,380
2025-03-31,3,340
2025-03-31,3,200
2025-03-31,3,210
2025-03-31,4,75
2025-03-31,4,75
2025-03-31,5,109
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,4,140
2025-03-31,5,100
2025-03-31,5,68
2025-03-31,4,72.6
2025-03-31,4,115
2025-03-31,1,135
2025-03-31,1,43
2025-03-31,1,144
2025-03-31,1,250
2025-03-31,1,52
2025-03-31,9,65
2025-03-31,1,126.5
2025-03-31,1,246
2025-03-31,3,200
2025-03-31,3,210
2025-03-31,4,75
2025-03-31,4,75
2025-03-31,5,109
2025-03-31,5,193
2025-03-31,4,150
2025-03-31,5,50
2025-03-31,5,53
2025-03-31,4,95
2025-03-31,5,195
2025-03-31,9,18
2025-03-31,10,64
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,2,15
2025-03-31,9,18
2025-03-31,12,260
2025-03-31,1,72
2025-03-31,1,246
2025-03-31,9,410
2025-03-31,9,66
2025-03-31,9,105
2025-03-31,2,11
2025-03-31,1,23
2025-03-31,11,40.04
2025-03-31,1,36
2025-03-31,10,49
2025-03-31,10,64
2025-03-31,10,64
2025-03-31,10,49
2025-03-31,1,123
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,7,125
2025-03-31,4,150
2025-03-31,5,50
2025-03-31,5,193
2025-03-31,5,68
2025-03-31,5,100
2025-03-31,1,72
2025-03-31,1,123
2025-03-31,1,72
2025-03-31,3,100
2025-03-31,3,98
2025-03-31,3,85
2025-03-31,5,112
2025-03-31,4,150
2025-03-31,10,1078
2025-03-31,8,145
2025-03-31,1,123
2025-03-31,7,125
2025-03-31,7,125
2025-03-31,8,73
2025-03-31,1,150
2025-03-31,11,50
2025-03-31,3,85
2025-03-31,2,5.5
2025-03-31,1,360
2025-03-31,1,395
2025-03-31,3,285
2025-03-31,3,255
2025-03-31,3,168
2025-03-31,3,168
2025-03-31,3,170
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,3,210
2025-03-31,3,200
2025-03-31,4,150
2025-03-31,4,150
2025-03-31,4,150
2025-03-31,4,95
2025-03-31,4,160
2025-03-31,3,190
2025-03-31,4,188
2025-03-31,4,140
2025-03-31,5,195
2025-03-31,5,436
2025-03-31,5,272
2025-03-31,2,113
2025-03-31,4,270
2025-03-31,1,135
2025-03-31,1,86
2025-03-31,1,290
2025-03-31,3,170
2025-03-31,3,168
2025-03-31,3,105
2025-03-31,5,109
2025-03-31,4,75
2025-03-31,4,118
2025-03-31,1,126.5
2025-03-31,1,216
2025-03-31,3,100
2025-03-31,10,49
2025-03-31,10,40
2025-03-31,10,20
2025-03-31,10,80
2025-03-31,10,20
2025-03-31,1,43
2025-03-31,7,125
2025-03-31,1,60
2025-03-31,2,30
2025-03-31,2,20
2025-03-31,2,40
2025-03-31,1,246
2025-03-31,8,130
2025-03-31,3,210
2025-03-31,3,170
2025-03-31,3,196
2025-03-31,3,196
2025-03-31,3,200
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,9,66
2025-03-31,7,32
2025-03-31,1,90
2025-03-31,1,33
2025-03-31,6,110
2025-03-31,1,145
2025-03-31,1,126.5
2025-03-31,1,70
2025-03-31,10,74
2025-03-31,10,78
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,10,39
2025-03-31,10,98
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,3,84
2025-03-31,3,170
2025-03-31,1,43
2025-03-31,1,43
2025-03-31,1,45
2025-03-31,1,40
2025-03-31,1,72
2025-03-31,3,105
2025-03-31,4,249
2025-03-31,4,230
2025-03-31,6,85
2025-03-31,4,80
2025-03-31,3,105
2025-03-31,3,85
2025-03-31,1,123
2025-03-31,1,72
2025-03-31,3,95
2025-03-31,1,45
2025-03-31,12,2340
2025-03-31,1,288
2025-03-31,1,246
2025-03-31,3,134
2025-03-31,3,100
2025-03-31,1,123
2025-03-31,1,144
2025-03-31,3,340
2025-03-31,1,123
2025-03-31,3,95
2025-03-31,3,85
2025-03-31,1,35
2025-03-31,5,436
2025-03-31,3,420
2025-03-31,1,120
2025-03-31,1,126.5
2025-03-31,1,123
2025-03-31,1,120
2025-03-31,3,200
2025-03-31,3,85
2025-03-31,3,98
2025-03-31,1,145
2025-03-31,3,100
2025-03-31,3,98
2025-03-31,3,105
2025-03-31,3,67
2025-03-31,3,85
2025-03-31,3,100
2025-03-31,1,300
2025-03-31,1,123
2025-03-31,3,315
2025-03-31,3,196
2025-03-31,1,86
2025-03-31,1,150
2025-03-31,3,85
2025-03-31,5,109
2025-03-31,10,64
2025-03-31,10,64
2025-03-31,9,175
2025-03-31,9,240
2025-03-31,4,72
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,4,75
2025-03-31,4,75
2025-03-31,4,140
2025-03-31,5,136
2025-03-31,3,98
2025-03-31,3,100
2025-03-31,9,66
2025-03-31,5,220
2025-03-31,10,40
2025-03-31,10,39
2025-03-31,10,49
2025-03-31,10,78
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,3,40
2025-03-31,10,49
2025-03-31,2,22
2025-03-31,2,40
2025-03-31,2,20
2025-03-31,2,20
2025-03-31,2,20
2025-03-31,3,73
2025-03-31,3,85
2025-03-31,3,85
2025-03-31,3,105
2025-03-31,3,85
2025-03-31,4,75
2025-03-31,11,28
2025-03-31,1,43
2025-03-31,1,45
2025-03-31,1,35
2025-03-31,10,64
2025-03-31,9,20
2025-03-31,10,98
2025-03-31,3,85
2025-03-31,5,68
2025-03-31,1,90
2025-03-31,1,45
2025-03-31,9,10
2025-03-31,1,123
2025-03-31,1,126.5
2025-03-31,3,420
2025-03-31,3,170
2025-03-31,3,168
2025-03-31,3,84
2025-03-31,3,95
2025-03-31,5,1296
2025-03-31,3,300
2025-03-31,3,85
2025-03-31,3,85
2025-03-31,3,98
2025-03-31,4,75
2025-03-31,4,75
2025-03-31,5,285
2025-03-31,5,390
2025-03-31,4,270
2025-03-31,4,376
2025-03-31,5,136
2025-03-31,5,100
2025-03-31,4,118
2025-03-31,4,150
2025-03-31,5,56
2025-03-31,4,72
2025-03-31,5,386
2025-03-31,5,193
2025-03-31,3,95
2025-03-31,3,120
2025-03-31,5,220
2025-03-31,4,140
2025-03-31,4,225
2025-03-31,1,50
2025-03-31,1,290
2025-03-31,1,123
2025-03-31,1,216
2025-03-31,1,220
2025-03-31,1,86
2025-03-31,11,142.65
2025-03-31,10,117
2025-03-31,10,80
2025-03-31,10,120
2025-03-31,10,39
2025-03-31,10,80
2025-03-31,10,60
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,10,64
2025-03-31,10,64
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,80
2025-03-31,10,85
2025-03-31,10,49
2025-03-31,10,64
2025-03-31,10,120
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,80
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,1,92
2025-03-31,1,35
2025-03-31,1,30
2025-03-31,9,300
2025-03-31,8,130
2025-03-31,2,180
2025-03-31,3,100
2025-03-31,10,20
2025-03-31,3,100
2025-03-31,3,105
2025-03-31,3,98
2025-03-31,1,150
2025-03-31,1,72
2025-03-31,8,90
2025-03-31,10,49
2025-03-31,5,218
2025-03-31,1,35
2025-03-31,3,170
2025-03-31,3,100
2025-03-31,10,39
2025-03-31,10,64
2025-03-31,10,40
2025-03-31,11,40
2025-03-31,4,118
2025-03-31,5,109
2025-03-31,3,50
2025-03-31,4,50
2025-03-31,3,95
2025-03-31,1,123
2025-03-31,4,75
2025-03-31,4,75
2025-03-31,3,100
2025-03-31,3,98
2025-03-31,2,70
2025-03-31,9,65
2025-03-31,3,170
2025-03-31,1,246
2025-03-31,3,190
2025-03-31,1,216
2025-03-31,1,150
2025-03-31,1,144
2025-03-31,12,1300
2025-03-31,5,109
2025-03-31,1,13
2025-03-31,2,30.03
2025-03-31,9,20
2025-03-31,9,33
2025-03-31,1,300
2025-03-31,2,180
2025-03-31,1,50
2025-03-31,3,1455
2025-03-31,5,390
2025-03-31,4,222
2025-03-31,4,222
2025-03-31,3,196
2025-03-31,3,210
2025-03-31,3,196
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,4,150
2025-03-31,3,170
2025-03-31,4,118
2025-03-31,4,376
2025-03-31,4,140
2025-03-31,5,220
2025-03-31,4,95
2025-03-31,3,420
2025-03-31,3,830
2025-03-31,3,85
2025-03-31,3,95
2025-03-31,3,168
2025-03-31,3,420
2025-03-31,5,272
2025-03-31,5,285
2025-03-31,10,120
2025-03-31,10,120
2025-03-31,10,315
2025-03-31,10,128
2025-03-31,10,78
2025-03-31,10,78
2025-03-31,10,80
2025-03-31,1,220
2025-03-31,9,38
2025-03-31,10,64
2025-03-31,10,147
2025-03-31,10,78
2025-03-31,3,40
2025-03-31,2,540
2025-03-31,2,90
2025-03-31,1,120
2025-03-31,9,20
2025-03-31,1,165
2025-03-31,1,72
2025-03-31,4,75
2025-03-31,8,130
2025-03-31,2,10
2025-03-31,2,5.5
2025-03-31,3,84
2025-03-31,3,85
2025-03-31,1,123
2025-03-31,1,300
2025-03-31,4,170
2025-03-31,3,190
2025-03-31,3,200
2025-03-31,4,150
2025-03-31,3,85
2025-03-31,3,100
2025-03-31,5,436
2025-03-31,7,32
2025-03-31,1,246
2025-03-31,1,123
2025-03-31,7,125
2025-03-31,3,95
2025-03-31,3,85
2025-03-31,5,100
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,5,195
2025-03-31,1,90
2025-03-31,1,86
2025-03-31,10,105
2025-03-31,1,520
2025-03-31,12,600
2025-03-31,12,360
2025-03-31,3,255
2025-03-31,3,95
2025-03-31,3,84
2025-03-31,3,84
2025-03-31,3,85
2025-03-31,3,300
2025-03-31,3,98
2025-03-31,3,85
2025-03-31,3,85
2025-03-31,4,75
2025-03-31,4,75
2025-03-31,3,525
2025-03-31,3,268
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,5,193
2025-03-31,4,376
2025-03-31,5,218
2025-03-31,5,390
2025-03-31,4,72
2025-03-31,3,74.5
2025-03-31,7,74
2025-03-31,1,72
2025-03-31,1,80
2025-03-31,4,150
2025-03-31,5,224
2025-03-31,5,136
2025-03-31,3,40
2025-03-31,3,40
2025-03-31,3,40
2025-03-31,3,34
2025-03-31,3,34
2025-03-31,1,45
2025-03-31,1,43
2025-03-31,10,64
2025-03-31,10,64
2025-03-31,10,64
2025-03-31,10,64
2025-03-31,10,64
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,10,40
2025-03-31,10,85
2025-03-31,10,105
2025-03-31,10,39
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,10,40
2025-03-31,2,20
2025-03-31,2,11
2025-03-31,11,20
2025-03-31,2,20
2025-03-31,2,40
2025-03-31,10,111
2025-03-31,7,58
2025-03-31,1,30
2025-03-31,1,46
2025-03-31,1,35
2025-03-31,1,163.15
2025-03-31,11,20
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,11,28
2025-03-31,11,20.02
2025-03-31,1,13
2025-03-31,9,30
2025-03-31,10,100
2025-03-31,10,80
2025-03-31,1,95
2025-03-31,1,123
2025-03-31,1,246
2025-03-31,5,109
2025-03-31,10,49
2025-03-31,1,123
2025-03-31,1,160
2025-03-31,1,80
2025-03-31,9,65
2025-03-31,10,170
2025-03-31,10,49
2025-03-31,10,39
2025-03-31,2,70
2025-03-31,8,73
2025-03-31,9,10
2025-03-31,9,40
2025-03-31,9,14
2025-03-31,10,52
2025-03-31,10,49
2025-03-31,9,66
2025-03-31,1,25
2025-03-31,1,360
2025-03-31,1,610
2025-03-31,3,170
2025-03-31,8,435
2025-03-31,9,2400
2025-03-31,1,550
2025-03-31,7,125
2025-03-31,8,118
2025-03-31,4,118
2025-03-31,8,145
2025-03-31,8,145
2025-03-31,1,296
2025-03-31,2,20
2025-03-31,2,10.01
2025-03-31,2,5.5
2025-03-31,8,260
2025-03-31,8,146
2025-03-31,1,150
2025-03-31,5,193
2025-03-31,5,195
2025-03-31,10,39
2025-03-31,10,40
2025-03-31,9,25
2025-03-31,10,49
2025-03-31,9,20
2025-03-31,5,1070
2025-03-31,4,296
2025-03-31,4,222
2025-03-31,4,222
2025-03-31,3,168
2025-03-31,3,190
2025-03-31,4,160
2025-03-31,1,395
2025-03-31,5,193
2025-03-31,1,216
2025-03-31,1,126.5
2025-04-01,5,4750
2025-04-01,3,85
2025-04-01,3,85
2025-04-01,3,84
2025-04-01,7,74
2025-04-01,3,37.25
2025-04-01,3,200
2025-04-01,1,123
2025-04-01,9,20
2025-04-01,1,35
2025-04-01,5,109
2025-04-01,11,28
2025-04-01,11,28
