FECHA,CATEGORIA,CANTIDAD
2025-04-14,3,1
2025-04-14,5,1
2025-04-14,3,2
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,12,2
2025-04-14,11,4
2025-04-14,1,1
2025-04-14,4,1
2025-04-14,7,1
2025-04-14,12,4
2025-04-14,1,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,5,1
2025-04-14,1,2
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,2
2025-04-14,7,2
2025-04-14,3,2
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,1,2
2025-04-14,1,1
2025-04-14,7,1
2025-04-14,3,5
2025-04-14,3,2
2025-04-14,1,1
2025-04-14,12,4
2025-04-14,1,2
2025-04-14,1,10
2025-04-14,1,2
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,3,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,1,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,5,1
2025-04-14,4,1
2025-04-14,7,1
2025-04-14,3,1
2025-04-14,9,1
2025-04-14,1,1
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,1,2
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,5,1
2025-04-14,5,1
2025-04-14,4,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,4,1
2025-04-14,9,1
2025-04-14,12,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,1,2
2025-04-14,3,1
2025-04-14,3,6
2025-04-14,1,3
2025-04-14,5,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,4,1
2025-04-14,8,1
2025-04-14,8,1
2025-04-14,8,1
2025-04-14,9,12
2025-04-14,1,1
2025-04-14,5,1
2025-04-14,11,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,7,1
2025-04-14,5,10
2025-04-14,5,12
2025-04-14,5,4
2025-04-14,1,1
2025-04-14,1,2
2025-04-14,6,2
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,2
2025-04-14,10,1
2025-04-14,1,1
2025-04-14,6,1
2025-04-14,1,10
2025-04-14,12,15
2025-04-14,10,1
2025-04-14,12,5
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,3,3
2025-04-14,4,1
2025-04-14,9,2
2025-04-14,10,1
2025-04-14,12,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,4,1
2025-04-14,9,1
2025-04-14,3,1
2025-04-14,8,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,9,1
2025-04-14,10,1
2025-04-14,10,2
2025-04-14,7,1
2025-04-14,7,1
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,5,1
2025-04-14,5,1
2025-04-14,5,1
2025-04-14,8,1
2025-04-14,1,1
2025-04-14,5,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,4,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,1,1
2025-04-14,1,4
2025-04-14,8,1
2025-04-14,8,1
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,4,2
2025-04-14,4,5
2025-04-14,1,10
2025-04-14,1,2
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,4,2
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,2
2025-04-14,8,1
2025-04-14,8,1
2025-04-14,3,1
2025-04-14,3,6
2025-04-14,2,2
2025-04-14,2,1
2025-04-14,11,1
2025-04-14,12,5
2025-04-14,9,1
2025-04-14,4,1
2025-04-14,3,2
2025-04-14,3,2
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,2
2025-04-14,4,2
2025-04-14,5,2
2025-04-14,1,3
2025-04-14,9,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,2
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,11,5
2025-04-14,11,5
2025-04-14,11,5
2025-04-14,8,1
2025-04-14,1,1
2025-04-14,8,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,3,1
2025-04-14,2,2
2025-04-14,1,2
2025-04-14,1,2
2025-04-14,1,2
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,8,1
2025-04-14,9,1
2025-04-14,1,1
2025-04-14,5,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,7,1
2025-04-14,2,6
2025-04-14,2,6
2025-04-14,2,4
2025-04-14,11,3
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,4,1
2025-04-14,6,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,9,2
2025-04-14,9,1
2025-04-14,10,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,4,1
2025-04-14,7,1
2025-04-14,11,3
2025-04-14,2,2
2025-04-14,5,1
2025-04-14,4,2
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,1,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,2,6
2025-04-14,1,10
2025-04-14,1,1
2025-04-14,1,4
2025-04-14,5,1
2025-04-14,1,2
2025-04-14,1,1
2025-04-14,8,1
2025-04-14,7,1
2025-04-14,9,26
2025-04-14,1,1
2025-04-14,3,3
2025-04-14,3,1
2025-04-14,12,20
2025-04-14,1,10
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,2,2
2025-04-14,1,2
2025-04-14,1,2
2025-04-14,1,1
2025-04-14,6,1
2025-04-14,10,2
2025-04-14,1,1
2025-04-14,3,4
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,3,1
2025-04-14,3,2
2025-04-14,3,1
2025-04-14,4,1
2025-04-14,3,1
2025-04-14,11,3
2025-04-14,2,1
2025-04-14,2,2
2025-04-14,2,1
2025-04-14,9,1
2025-04-14,9,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,3,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,1,1
2025-04-14,9,1
2025-04-14,3,1
2025-04-14,5,1
2025-04-14,5,1
2025-04-14,4,1
2025-04-14,3,1
2025-04-14,10,1
2025-04-14,3,3
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,5,5
2025-04-14,5,1
2025-04-14,3,3
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,2
2025-04-14,3,2
2025-04-14,4,1
2025-04-14,1,10
2025-04-14,10,2
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,2,4
2025-04-14,2,1
2025-04-14,8,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,1,3
2025-04-14,10,1
2025-04-14,11,1
2025-04-14,11,2
2025-04-14,1,1
2025-04-14,7,1
2025-04-14,12,1
2025-04-14,6,1
2025-04-14,3,2
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,9,1
2025-04-14,4,1
2025-04-14,4,1
2025-04-14,12,2
2025-04-14,5,2
2025-04-14,5,1
2025-04-14,5,1
2025-04-14,4,1
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,8,2
2025-04-14,4,1
2025-04-14,11,2
2025-04-14,11,2
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,2,2
2025-04-14,2,2
2025-04-14,2,2
2025-04-14,10,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,1,1
2025-04-14,5,5
2025-04-14,8,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,11,3
2025-04-14,11,1
2025-04-14,4,1
2025-04-14,12,1
2025-04-14,3,1
2025-04-14,3,1
2025-04-14,2,4
2025-04-14,2,4
2025-04-14,2,1
2025-04-14,2,4
2025-04-14,2,4
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,11,1
2025-04-14,3,4
2025-04-14,8,1
2025-04-14,8,1
2025-04-14,11,4
2025-04-14,2,1
2025-04-14,10,2
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,10,1
2025-04-14,4,1
2025-04-14,1,1
2025-04-14,1,2
2025-04-14,9,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,1,1
2025-04-14,9,2
2025-04-14,1,3
2025-04-15,12,7
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,12,15
2025-04-15,1,10
2025-04-15,1,10
2025-04-15,1,4
2025-04-15,1,2
2025-04-15,8,1
2025-04-15,1,1
2025-04-15,9,4
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,1,1
2025-04-15,5,8
2025-04-15,5,4
2025-04-15,5,2
2025-04-15,5,2
2025-04-15,4,6
2025-04-15,3,4
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,5,1
2025-04-15,4,4
2025-04-15,3,4
2025-04-15,3,2
2025-04-15,1,4
2025-04-15,1,2
2025-04-15,1,6
2025-04-15,1,6
2025-04-15,1,6
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,2
2025-04-15,10,3
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,2,4
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,2,1
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,11,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,4,1
2025-04-15,9,2
2025-04-15,6,1
2025-04-15,3,1
2025-04-15,4,1
2025-04-15,9,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,12,10
2025-04-15,1,1
2025-04-15,8,1
2025-04-15,1,1
2025-04-15,5,1
2025-04-15,4,1
2025-04-15,5,1
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,4,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,1,2
2025-04-15,7,1
2025-04-15,9,1
2025-04-15,10,111
2025-04-15,3,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,8
2025-04-15,3,3
2025-04-15,3,4
2025-04-15,3,3
2025-04-15,3,3
2025-04-15,5,2
2025-04-15,5,4
2025-04-15,5,4
2025-04-15,5,3
2025-04-15,4,2
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,6,1
2025-04-15,9,6
2025-04-15,5,2
2025-04-15,4,2
2025-04-15,4,1
2025-04-15,1,1
2025-04-15,2,1
2025-04-15,10,3
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,12,10
2025-04-15,3,4
2025-04-15,3,3
2025-04-15,1,1
2025-04-15,3,1
2025-04-15,2,2
2025-04-15,3,5
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,5,8
2025-04-15,3,3
2025-04-15,3,1
2025-04-15,5,3
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,3,1
2025-04-15,5,2
2025-04-15,3,1
2025-04-15,10,3
2025-04-15,10,3
2025-04-15,10,2
2025-04-15,10,1
2025-04-15,10,3
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,3
2025-04-15,10,3
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,3
2025-04-15,1,3
2025-04-15,1,3
2025-04-15,9,1
2025-04-15,11,15
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,1,4
2025-04-15,9,20
2025-04-15,8,1
2025-04-15,1,1
2025-04-15,9,3
2025-04-15,1,1
2025-04-15,1,4
2025-04-15,8,1
2025-04-15,3,1
2025-04-15,5,1
2025-04-15,5,1
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,5,1
2025-04-15,5,1
2025-04-15,3,1
2025-04-15,4,1
2025-04-15,8,2
2025-04-15,1,2
2025-04-15,10,2
2025-04-15,2,2
2025-04-15,12,4
2025-04-15,1,3
2025-04-15,12,2
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,8,1
2025-04-15,1,1
2025-04-15,9,3
2025-04-15,9,1
2025-04-15,3,1
2025-04-15,5,3
2025-04-15,5,1
2025-04-15,3,5
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,9,2
2025-04-15,2,1
2025-04-15,11,2
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,12,3
2025-04-15,12,5
2025-04-15,5,1
2025-04-15,5,1
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,10,3
2025-04-15,4,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,1,1
2025-04-15,3,1
2025-04-15,1,1
2025-04-15,10,1
2025-04-15,11,1
2025-04-15,1,1
2025-04-15,5,1
2025-04-15,5,1
2025-04-15,1,2
2025-04-15,12,1
2025-04-15,1,1
2025-04-15,3,1
2025-04-15,12,4
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,8,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,5,4
2025-04-15,6,1
2025-04-15,5,2
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,5,1
2025-04-15,4,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,2
2025-04-15,1,2
2025-04-15,1,3
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,1,2
2025-04-15,10,1
2025-04-15,9,1
2025-04-15,2,1
2025-04-15,2,2
2025-04-15,2,2
2025-04-15,1,1
2025-04-15,12,5
2025-04-15,1,5
2025-04-15,3,4
2025-04-15,3,2
2025-04-15,1,1
2025-04-15,5,1
2025-04-15,3,1
2025-04-15,1,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,1,2
2025-04-15,1,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,8,1
2025-04-15,1,2
2025-04-15,5,1
2025-04-15,5,1
2025-04-15,3,4
2025-04-15,1,1
2025-04-15,10,2
2025-04-15,8,1
2025-04-15,7,1
2025-04-15,12,8
2025-04-15,12,5
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,1,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,9,1
2025-04-15,9,1
2025-04-15,1,2
2025-04-15,1,2
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,3,6
2025-04-15,3,5
2025-04-15,3,5
2025-04-15,3,2
2025-04-15,3,3
2025-04-15,5,2
2025-04-15,5,2
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,8,1
2025-04-15,1,2
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,1,1
2025-04-15,9,6
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,2
2025-04-15,1,4
2025-04-15,1,2
2025-04-15,1,5
2025-04-15,12,4
2025-04-15,8,2
2025-04-15,8,1
2025-04-15,1,4
2025-04-15,1,1
2025-04-15,7,1
2025-04-15,1,15
2025-04-15,11,1
2025-04-15,10,1
2025-04-15,12,15
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,2
2025-04-15,10,1
2025-04-15,2,1
2025-04-15,1,1
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,5,1
2025-04-15,5,1
2025-04-15,1,2
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,5,5
2025-04-15,5,2
2025-04-15,5,2
2025-04-15,3,6
2025-04-15,5,6
2025-04-15,3,3
2025-04-15,3,3
2025-04-15,4,2
2025-04-15,4,2
2025-04-15,3,4
2025-04-15,5,4
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,1,1
2025-04-15,4,16
2025-04-15,2,1
2025-04-15,2,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,3
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,10,2
2025-04-15,2,2
2025-04-15,11,4
2025-04-15,11,4
2025-04-15,10,2
2025-04-15,8,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,2
2025-04-15,8,1
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,5,2
2025-04-15,5,2
2025-04-15,11,15
2025-04-15,7,4
2025-04-15,1,2
2025-04-15,9,2
2025-04-15,5,2
2025-04-15,3,1
2025-04-15,9,3
2025-04-15,1,2
2025-04-15,5,3
2025-04-15,2,3
2025-04-15,2,2
2025-04-15,2,3
2025-04-15,11,2
2025-04-15,11,1
2025-04-15,11,2
2025-04-15,1,6
2025-04-15,6,1
2025-04-15,9,1
2025-04-15,1,2
2025-04-15,1,2
2025-04-15,1,1
2025-04-15,9,1
2025-04-15,11,3
2025-04-15,12,1
2025-04-15,1,1
2025-04-15,9,1
2025-04-15,9,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,4
2025-04-15,1,2
2025-04-15,8,1
2025-04-15,1,1
2025-04-15,1,2
2025-04-15,1,2
2025-04-15,2,4
2025-04-15,2,4
2025-04-15,2,4
2025-04-15,11,4
2025-04-15,1,1
2025-04-15,3,1
2025-04-15,1,3
2025-04-15,1,3
2025-04-15,1,2
2025-04-15,4,3
2025-04-15,1,6
2025-04-15,1,3
2025-04-15,1,3
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,4,2
2025-04-15,3,1
2025-04-15,4,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,2
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,11,1
2025-04-15,1,3
2025-04-15,2,2
2025-04-15,11,3
2025-04-15,7,1
2025-04-15,9,1
2025-04-15,3,1
2025-04-15,5,2
2025-04-15,7,1
2025-04-15,5,1
2025-04-15,1,2
2025-04-15,1,2
2025-04-15,1,1
2025-04-15,5,1
2025-04-15,5,2
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,2
2025-04-15,9,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,5,2
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,5,1
2025-04-15,4,1
2025-04-15,3,1
2025-04-15,5,2
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,5,1
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,1,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,7,2
2025-04-15,1,2
2025-04-15,1,2
2025-04-15,10,1
2025-04-15,6,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,1,2
2025-04-15,1,1
2025-04-15,8,1
2025-04-15,8,1
2025-04-15,1,1
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,2
2025-04-15,3,1
2025-04-15,4,1
2025-04-15,5,1
2025-04-15,5,1
2025-04-15,1,1
2025-04-15,1,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,2
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,3
2025-04-15,1,1
2025-04-15,9,5
2025-04-15,2,1
2025-04-15,1,1
2025-04-15,1,2
2025-04-15,5,1
2025-04-15,12,14
2025-04-15,1,1
2025-04-15,12,1
2025-04-15,5,3
2025-04-15,3,3
2025-04-15,3,2
2025-04-15,5,2
2025-04-15,1,1
2025-04-15,1,2
2025-04-15,1,1
2025-04-15,1,3
2025-04-15,4,1
2025-04-15,4,1
2025-04-15,9,2
2025-04-15,10,1
2025-04-15,10,2
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,5,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,10,1
2025-04-15,2,2
2025-04-15,5,4
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,3,1
2025-04-15,9,2
2025-04-15,12,1
2025-04-15,5,2
2025-04-15,5,2
2025-04-16,1,5
2025-04-16,1,100
2025-04-16,3,1
2025-04-16,1,1
2025-04-16,8,1
2025-04-16,10,1
2025-04-16,2,1
2025-04-16,3,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,5
2025-04-16,3,2
2025-04-16,3,2
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,9,1
2025-04-16,1,9
2025-04-16,3,3
2025-04-16,3,1
2025-04-16,4,1
2025-04-16,4,1
2025-04-16,12,20
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,5,1
2025-04-16,5,1
2025-04-16,5,1
2025-04-16,3,2
2025-04-16,4,2
2025-04-16,3,2
2025-04-16,1,1
2025-04-16,5,1
2025-04-16,2,4
2025-04-16,2,3
2025-04-16,10,4
2025-04-16,2,2
2025-04-16,11,1
2025-04-16,11,1
2025-04-16,11,1
2025-04-16,11,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,2
2025-04-16,2,1
2025-04-16,2,1
2025-04-16,4,1
2025-04-16,9,1
2025-04-16,9,2
2025-04-16,1,1
2025-04-16,1,1
2025-04-16,3,2
2025-04-16,3,1
2025-04-16,3,2
2025-04-16,8,1
2025-04-16,9,1
2025-04-16,1,1
2025-04-16,1,4
2025-04-16,1,1
2025-04-16,3,1
2025-04-16,7,3
2025-04-16,9,2
2025-04-16,1,2
2025-04-16,1,1
2025-04-16,9,2
2025-04-16,1,1
2025-04-16,8,32
2025-04-16,1,30
2025-04-16,1,40
2025-04-16,3,2
2025-04-16,3,1
2025-04-16,4,1
2025-04-16,5,1
2025-04-16,5,1
2025-04-16,3,1
2025-04-16,5,1
2025-04-16,9,2
2025-04-16,9,1
2025-04-16,5,10
2025-04-16,3,10
2025-04-16,3,10
2025-04-16,3,5
2025-04-16,3,5
2025-04-16,3,5
2025-04-16,4,2
2025-04-16,1,5
2025-04-16,4,5
2025-04-16,4,12
2025-04-16,9,5
2025-04-16,9,1
2025-04-16,5,1
2025-04-16,12,1
2025-04-16,7,1
2025-04-16,1,1
2025-04-16,3,1
2025-04-16,3,2
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,2,2
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,5
2025-04-16,3,1
2025-04-16,3,2
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,4,2
2025-04-16,4,1
2025-04-16,4,1
2025-04-16,4,1
2025-04-16,11,2
2025-04-16,1,1
2025-04-16,10,2
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,10,1
2025-04-16,2,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,12,20
2025-04-16,7,4
2025-04-16,3,2
2025-04-16,9,2
2025-04-16,4,1
2025-04-16,11,1
2025-04-16,11,1
2025-04-16,11,2
2025-04-16,1,6
2025-04-16,8,1
2025-04-16,8,2
2025-04-16,8,1
2025-04-16,1,1
2025-04-16,1,1
2025-04-16,1,3
2025-04-16,3,2
2025-04-16,3,2
2025-04-16,1,5
2025-04-16,5,1
2025-04-16,5,1
2025-04-16,9,2
2025-04-16,9,2
2025-04-16,12,18
2025-04-16,3,3
2025-04-16,3,2
2025-04-16,3,2
2025-04-16,3,1
2025-04-16,3,4
2025-04-16,9,5
2025-04-16,4,3
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,5,1
2025-04-16,5,1
2025-04-16,5,2
2025-04-16,1,1
2025-04-16,12,1
2025-04-16,4,1
2025-04-16,6,1
2025-04-16,1,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,1,1
2025-04-16,1,1
2025-04-16,12,1
2025-04-16,1,2
2025-04-16,1,4
2025-04-16,1,1
2025-04-16,4,4
2025-04-16,1,2
2025-04-16,1,1
2025-04-16,3,1
2025-04-16,5,2
2025-04-16,3,2
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,10,2
2025-04-16,10,1
2025-04-16,10,2
2025-04-16,10,2
2025-04-16,3,3
2025-04-16,1,2
2025-04-16,4,2
2025-04-16,4,1
2025-04-16,3,3
2025-04-16,3,2
2025-04-16,3,2
2025-04-16,10,2
2025-04-16,10,2
2025-04-16,10,2
2025-04-16,5,2
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,4,1
2025-04-16,4,1
2025-04-16,4,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,3,1
2025-04-16,1,1
2025-04-16,1,1
2025-04-16,11,2
2025-04-16,3,1
2025-04-16,1,2
2025-04-16,3,6
2025-04-16,3,1
2025-04-16,5,1
2025-04-16,5,1
